address,amenities,basic_info,description,price_negotiable,price_per_month,property_url,purpose,title,type
" Sector No :   ,  Road No :  Mazar road  ,  House No :  234/1A  ,  Area Name :    Mirpur  ,  District Name :   Dhaka  Sector No :   ,  Road No :  Mazar road  ,  House No :  234/1A  ,  Area Name :    Mirpur  ,  District Name :   Dhaka  ,  Short Address :  Krishnochura Residential Area ",Wifi,"{'Bedrooms': '1', 'Bathrooms': '1', 'Belcony': '1', 'Floor': '4', 'Size': 'SqFt', 'PropertyID': '30285'}",,No,7000.00/- BDT ,https://www.thetolet.com/en/dhaka/mirpur/30285/sublet-room-tolet-from-december,Tolet,Sublet Room Tolet From December ,Sublet Room
" Area Name :    Mirpur  ,  District Name :   Dhaka  Area Name :    Mirpur  ,  District Name :   Dhaka  ,  Short Address :  হাউস-৮, রোড-৬, ব্লক-C, মিরপুর -১২, ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30286'}","ডিসেম্বর মাস থেকে এক রুমে একটি সিট ভড়া হবে এটাচড বাথরুম আছে (২ রুমের বাসায়) (ব্যাচেলর) , এক রুমে ২ জন অনায়াসে থাকা যাবে, প্রতি সিট- ২৫০০ সব বিল এর মধ্যেই। , কেও চাইলে সিংগেলও থাকতে পারেন।, ? লোকেশন : হাউস-৮, রোড-৬, ব্লক-C, , মিরপুর -১২,, বাসা : 2 বেড, ২ বাথ, সাথে ডাইনিং আছে।  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/mirpur/30286/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Banasree  ,  District Name :   Dhaka  Area Name :    Banasree  ,  District Name :   Dhaka  ,  Short Address :  বনশ্রী লিংক রোড, ভূইয়া পাড়া। ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30287'}","বনশ্রী লিংক রোড, ভূইয়া পাড়া।, এটাস্ট বাথরুম, বেলকুনীসহ বড় এক রুম সাবলেট দেয়া হবে। স্বামী-স্ত্রী বা বেচেলার মেয়ে।, ভাড়া: 6500 টাকা।  ",No,6500.00/- BDT ,https://www.thetolet.com/en/dhaka/banasree/30287/sublet-room-tolet-from-december,Tolet,Sublet Room Tolet From December ,Sublet Room
" Area Name :    Khilgaon  ,  District Name :   Dhaka  Area Name :    Khilgaon  ,  District Name :   Dhaka  ,  Short Address :  Banasree Project ,khilagaon ,dhaka-1219 ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30288'}","সাবলেট ভাড়া হবে, ?☘️মনোরম পরিবেশে। ??, ✅4য় তলায় সম্পূর্ণ টাইলস করা বড় এক রুম,vara daowa hobe, ✅শুধুমাত্র মহিলা/স্বামী-স্ত্রী, ✅2room er jonno common toilet, dinning space sobai use korte parbe.., ✅banasree project ,khilagaon ,dhaka-1219, ✅meradia hat tourist police headquarters er pashe..., vara 5500tk, gas bill,pani bill,current bill sob nijer, wifi bill free  ",No,5500.00/- BDT ,https://www.thetolet.com/en/dhaka/khilgaon/30288/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Others  ,  District Name :   Chittagong  Area Name :    Others  ,  District Name :   Chittagong  ,  Short Address :  সানুয়ারা আবাসিক, মৌলভী পুকুর পাড়/ পাঠাইন্নাগোদা, বহদ্দারহাট ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30290'}","রুমমেট আবশ্যক , আগামী মাস থেকে ফ্ল্যাট বাসায় একটি রুম বা সিট ভাড়া দেওয়া হবে।, ★ গ্যাস,বিদ্যুৎ ও ওয়াই-ফাই সুবিধা আছে।, ★ পার্কিং সুবিধা আছে।, ★ ২৪ ঘন্টা পানির সুবিধা। , ঠিকানা ; সানুয়ারা আবাসিক, মৌলভী পুকুর পাড়/ পাঠাইন্নাগোদা, বহদ্দারহাট।  ",Yes,Negotiable ,https://www.thetolet.com/en/chittagong/others/30290/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Others  ,  District Name :   Chittagong  Area Name :    Others  ,  District Name :   Chittagong  ,  Short Address :  Khatiberhat Kaderiya Tayabia Jaame Mosque খতিবেরহাট মসজিদ Pashe ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30291'}","#ব্যাচেলর_রুমমেট_আবশ্যক, মনোরোম পরিবেশে ফ্ল্যাট বাসায় সীট খালি আছে। ডিসেম্বর থেকে রুমমেট দরকার।, সুযোগ-সুবিধাঃ, ১)২৪ ঘন্টা ওয়াই-ফাই ব্যবস্থা।, ২)২৪ ঘন্টা পানির সুবিধা। , ৩)ভূয়া রয়েছে,সুতরাং রান্নার ঝামেলা নেই।, ৪)রয়েছে পড়ন্ত বিকালে ছাঁদের রোমান্টিক হাওয়ার সুবিধা।, স্থানঃ Khatiberhat Kaderiya Tayabia Jaame Mosque খতিবেরহাট মসজিদ pashe , বিঃদ্রঃ পড়াশুনার জন্য উপযুক্ত পরিবেশ বিদ্যমান।, ধন্যবাদ  ",Yes,Negotiable ,https://www.thetolet.com/en/chittagong/others/30291/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Others  ,  District Name :   Chittagong  Area Name :    Others  ,  District Name :   Chittagong  ,  Short Address :  বারোকোয়ার্টার লেইন, মোগলটুলি বাজার, আগ্রাবাদ ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '30292'}","আগ্রাবাদ এলাকায়, ফ্ল্যাট বাসায় ফ্যামিলি ঘর ভাড়া দেওয়া হবে, ?২ বেড, ?২ বাথ, ?ডাইনিং, ?ড্রয়িং, ?কিচেন, ▶️সুবিধা সমূহ, ?লাইনের গ্যাস, ?prepaid card (বিদ্যুৎ) , ?কাপড় ছাদে শুকোতো পারবেন, ?২৪ ঘন্টা ওয়াসার পানি , ?১ মাসের advance. , ভাড়া: ১২,৫০০/-, বারোকোয়ার্টার লেইন, মোগলটুলি বাজার, আগ্রাবাদ চট্টগ্রাম  ",No,12500.00/- BDT ,https://www.thetolet.com/en/chittagong/others/30292/family-house-tolet-from-december,House, Family House Tolet From December , Family
" Area Name :    Others  ,  District Name :   Chittagong  Area Name :    Others  ,  District Name :   Chittagong  ,  Short Address :  গোল দীঘির উওর পাড়,গার্লস স্কুলের পরের রোড,বি.কে পাল রোড ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '30293'}","#বাসা_ভাড়া_দেওয়া_হবে।, গোল দীঘির উওর পাড়,গার্লস স্কুলের পরের রোড,বি.কে পাল রোড।, #ডিসেম্বরের_১তারিখ_থেকে।, ৩রুমের বাসা,২বেড, ২বাথরুম, ১কিচেন, বাথরুম আর কিচেন টাইলস্ করা/, ফ্যামিলি/মেয়ে বেচলরদের ভাড়া দেওয়া হবে  ",No,Negotiable ,https://www.thetolet.com/en/chittagong/others/30293/family-house-tolet-from-december,Tolet,Family House Tolet From December ,Family House
" Area Name :    Dhanmondi  ,  District Name :   Dhaka  Area Name :    Dhanmondi  ,  District Name :   Dhaka  ,  Short Address :  ধানমন্ডি ৩২,শুক্রবাদ কাঁচা বাজার, হেনা গার্ডেন,, ৪৪ ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30294'}","ধানমন্ডি ৩২,শুক্রবাদ কাঁচা বাজার , হেনা গার্ডেন,, ৪৪ , ডিসেম্বর থেকে, ড্রইং এ এক সিট ভাড়া হবে।, (পানির ফিল্টার,ফ্রিজ,গ্যারেজ,লিফট,জেনারেটর,গ্যাস,পানি,বিদ্যুৎ,ওয়াই-ফাই, সুবিধাসমূহ)  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/dhanmondi/30294/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Dhanmondi  ,  District Name :   Dhaka  Area Name :    Dhanmondi  ,  District Name :   Dhaka  ,  Short Address :  75/G, Dhanmondi 5/A, Fry Bucket Restaurant, Goli ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30296'}","#ডিসেম্বর_মাস_থেকে, নিরিবিলি পরিবেশে, একজনের জন্য ফুল ডাইনিং স্পেস ভাড়া হবে।, ভাড়া ২৫০০ (বিদ্যুৎ +ওয়াইফাই +পানি+গ্যাস+ফ্রিজ+পানি ফিল্টার) বিল ইনক্লুড। , Address : 75/G, Dhanmondi 5/A, (Sugondha community centre/Oboshor bhaban/ Biman Bangladesh Airlines office/Dhl/ Fry bucket restaurant, goli)  ",No,2500.00/- BDT ,https://www.thetolet.com/en/dhaka/dhanmondi/30296/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Dhanmondi  ,  District Name :   Dhaka  Area Name :    Dhanmondi  ,  District Name :   Dhaka  ,  Short Address :  জিগাতলা পুরাতন কাঁচা বাজার মোড়। ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30297'}","ডিসেম্বর থেকে রুম ভাড়া হবে ব্যাচেলর! ৩ রুমের ফ্ল্যাটে এক রুম ভাড়া হবে (বারান্দা নেই, কমন ওয়াশরুম), ভাড়া ৬৫০০ টাকা (Including - গ্যাস/ পানি / ময়লা), বিদ্যুৎ বিল এবং বুয়ার বিল সাথে যোগ হবে। , যারা একেবারে নিরিবিলি থাকতে পছন্দ করেন এটা তাদের জন্য।, ঠিকানাঃ জিগাতলা পুরাতন কাঁচা বাজার মোড়।  ",No,6500.00/- BDT ,https://www.thetolet.com/en/dhaka/dhanmondi/30297/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Dhanmondi  ,  District Name :   Dhaka  Area Name :    Dhanmondi  ,  District Name :   Dhaka  ,  Short Address :  ধানমন্ডি ড্যাফোডিল ইউনিভার্সিটির অপজিটে, ধানমন্ডি ৩২ এর পিছনে ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30298'}","আগামী ডিসেম্বর/ জানুয়ারী মাসে এটাস্ট বাথরুম এবং বেলকনিসহ একটি রুম এবং শুধু বেলকনি সহ অন্য আরেকটি রুম ও একটি সিট ভাড়া দেওয়া হবে চতুর্থ তলায়, লোকেশন হচ্ছে ধানমন্ডি ড্যাফোডিল ইউনিভার্সিটির অপজিটে তেহারি ঘর গলির সামনে দিয়ে সোজা ২-৩ হেটে গেলেই বাসা, ধানমন্ডি ৩২ এর পিছনে)  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/dhanmondi/30298/bachelor-house-tolet-from-december,Tolet,Bachelor House Tolet From December ,Bachelor House
" Area Name :    Mohakhali  ,  District Name :   Dhaka  Area Name :    Mohakhali  ,  District Name :   Dhaka  ,  Short Address :  মহাখালী ওয়ারলেস গেইট, ২০নং ওয়ার্ড কাউন্সিলর এর পিছনে ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30299'}","সাবলেট , ১লা ডিসেম্বর থেকে ফেমিলি বাসায় বড় ১ রুম সাবলেট ভাড়া দেয়া হবে। শুধু মাএ চাকরিজীবী মহিলা / ছাএীদের জন্য।, মহাখালী ওয়ারলেস গেইট, ২০নং ওয়ার্ড কাউন্সিলর এর পিছনে।  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/mohakhali/30299/sublet-room-tolet-from-december,Tolet,Sublet Room Tolet From December ,Sublet Room
"  Area Name :    Mohakhali  ,  District Name :   Dhaka   Area Name :    Mohakhali  ,  District Name :   Dhaka  ,  Short Address :  শাহিনবাগ, আরজতপাড়া বউ বাজার এর পাশেই ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '30301'}","নিরিবিলি মনোরোম পরিবেশে ফ্ল্যাট বাসায় মাস্টারবেড (এটাস্ট বাথরুম ও এটাস্ট বেলকনিসহ) অথবা গেস্ট বেড (এটাস্ট বেল্কনি, ওয়াশরুম বাইরে) ভাড়া হবে । ৮তলা বিল্ডিং এর ৫ তলায় (লিফট আছে) । বাসা সম্পূর্ণ টাইলস করা। ছোট ফ্যামিলি(হাসবেন্ড-ওয়াইফ) বা চাকুরীজীবী মেয়েদের (১/২) জনের জন্য শুধু। , আমরা হাসবেন্ড ওয়াইফ ২ জনই চাকুরিজীবী।, ভাড়া : , মাস্টারবেড - ৯৫০০+ গ্যাস, গেস্টবেড - ৮০০০+ গ্যাস, শাহিনবাগ, আরজতপাড়া বউ বাজার এর পাশেই, SKS Tower থেকে ৫ মিনিটের ওয়াকিং ডিস্টেন্স!, সন্ধ্যা ৭ টার আগে বাস দেখানো সম্ভব না।  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/mohakhali/30301/sublet-room-tolet-from-december,Tolet,Sublet Room Tolet From December ,Sublet Room
